packet_index,label,kitsune_tanh_rmse,tenko_node_score
62100,1,1.000000,0.751756
62110,1,1.000000,0.751760
62120,1,1.000000,0.751763
62130,1,1.000000,0.751767
62140,1,1.000000,0.751770
62150,1,1.000000,0.751774
62160,1,1.000000,0.751777
62170,1,1.000000,0.751781
62180,1,1.000000,0.751784
62190,1,1.000000,0.751788
62200,1,1.000000,0.751792
62210,1,1.000000,0.751795
62220,1,1.000000,0.751799
62230,1,1.000000,0.751802
62240,1,1.000000,0.751806
62250,1,1.000000,0.751809
62260,1,1.000000,0.751813
62270,1,1.000000,0.751817
62280,1,1.000000,0.751820
62290,1,1.000000,0.751823
62300,1,1.000000,0.751827
62310,1,1.000000,0.751830
62320,1,1.000000,0.751834
62330,1,1.000000,0.751837
62340,1,1.000000,0.751841
62350,1,1.000000,0.751845
62360,1,1.000000,0.751848
62370,1,1.000000,0.751852
62380,1,1.000000,0.751855
62390,1,1.000000,0.751858
62400,1,1.000000,0.751862
62410,1,1.000000,0.751865
62420,1,1.000000,0.751869
62430,1,1.000000,0.751872
62440,1,1.000000,0.751876
62450,1,1.000000,0.751879
62460,1,1.000000,0.751883
62470,1,1.000000,0.751886
62480,1,1.000000,0.751890
62490,1,1.000000,0.751894
62500,1,1.000000,0.751897
62510,1,1.000000,0.751901
62520,1,1.000000,0.751904
62530,1,1.000000,0.751907
62540,1,1.000000,0.751910
62550,1,1.000000,0.751914
62560,1,1.000000,0.751917
62570,1,1.000000,0.751921
62580,1,1.000000,0.751924
62590,1,1.000000,0.751928
62600,1,1.000000,0.751931
62610,1,1.000000,0.751935
62620,1,1.000000,0.751938
62630,1,1.000000,0.751942
62640,1,1.000000,0.751945
62650,1,1.000000,0.751949
62660,1,1.000000,0.751952
62670,1,1.000000,0.751955
62680,1,1.000000,0.751959
62690,1,1.000000,0.751962
62700,1,1.000000,0.751966
62710,1,1.000000,0.751969
62720,1,1.000000,0.751973
62730,1,1.000000,0.751976
62740,1,1.000000,0.751980
62750,1,1.000000,0.751983
62760,1,1.000000,0.751987
62770,1,1.000000,0.751990
62780,1,1.000000,0.751993
62790,1,1.000000,0.751997
62800,1,1.000000,0.752000
62810,1,1.000000,0.752004
62820,1,1.000000,0.752007
62830,1,1.000000,0.752011
62840,1,1.000000,0.752014
62850,1,1.000000,0.752017
62860,1,0.999998,0.699789
62870,1,0.999998,0.699924
62880,1,0.999998,0.700058
62890,1,0.999998,0.700085
62900,1,0.999998,0.700219
62910,1,0.999999,0.700352
62920,1,0.999999,0.700485
62930,1,1.000000,0.752023
62940,1,1.000000,0.752026
62950,1,1.000000,0.752030
62960,1,1.000000,0.752033
62970,1,1.000000,0.752036
62980,1,1.000000,0.752040
62990,1,1.000000,0.752043
63000,1,1.000000,0.752047
63010,1,1.000000,0.752050
63020,1,1.000000,0.752053
63030,1,1.000000,0.752057
63040,1,1.000000,0.752060
63050,1,1.000000,0.752064
63060,1,1.000000,0.752067
63070,1,1.000000,0.752070
63080,1,1.000000,0.752074
63090,1,1.000000,0.752077
63100,1,1.000000,0.752080
63110,1,1.000000,0.752084
63120,1,1.000000,0.752087
63130,1,0.999999,0.700722
63140,1,0.999999,0.700853
63150,1,0.999999,0.700983
63160,1,0.999999,0.701113
63170,1,0.999999,0.701242
63180,1,0.999999,0.701371
63190,1,1.000000,0.752089
63200,1,1.000000,0.752092
63210,1,1.000000,0.752095
63220,1,1.000000,0.752099
63230,1,1.000000,0.752102
63240,1,1.000000,0.752105
63250,1,1.000000,0.752109
63260,1,1.000000,0.752112
63270,1,1.000000,0.752115
63280,1,1.000000,0.752119
63290,1,1.000000,0.752122
63300,1,1.000000,0.752125
63310,1,0.999999,0.701537
63320,1,0.999999,0.701665
63330,1,0.999999,0.701792
63340,1,0.999999,0.701918
63350,1,0.999999,0.702044
63360,1,0.999999,0.702169
63370,1,0.999999,0.702194
63380,1,1.000000,0.752131
63390,1,1.000000,0.752134
63400,1,1.000000,0.752137
63410,1,1.000000,0.752141
63420,1,1.000000,0.752144
63430,1,1.000000,0.752147
63440,1,1.000000,0.752151
63450,1,1.000000,0.752154
63460,1,1.000000,0.752157
63470,1,1.000000,0.752160
63480,1,1.000000,0.752164
63490,1,1.000000,0.752167
63500,1,1.000000,0.752170
63510,1,1.000000,0.752174
63520,1,1.000000,0.752177
63530,1,1.000000,0.752180
63540,1,1.000000,0.752183
63550,1,0.999999,0.702369
63560,1,1.000000,0.752185
63570,1,1.000000,0.752188
63580,1,1.000000,0.752191
63590,1,1.000000,0.752195
63600,1,1.000000,0.752197
63610,1,1.000000,0.752201
63620,1,1.000000,0.752204
63630,1,1.000000,0.752207
63640,1,1.000000,0.752210
63650,1,1.000000,0.752214
63660,1,0.999999,0.702530
63670,1,1.000000,0.752215
63680,1,1.000000,0.752218
63690,1,1.000000,0.752222
63700,1,1.000000,0.752225
63710,1,1.000000,0.752228
63720,1,1.000000,0.752231
63730,1,1.000000,0.752235
63740,1,1.000000,0.752238
63750,1,1.000000,0.752241
63760,1,1.000000,0.752244
63770,1,1.000000,0.752248
63780,1,1.000000,0.752251
63790,1,1.000000,0.752254
63800,1,1.000000,0.752257
63810,1,1.000000,0.752261
63820,1,1.000000,0.752264
63830,1,1.000000,0.752267
63840,1,1.000000,0.752270
63850,1,1.000000,0.752274
63860,1,1.000000,0.752277
63870,1,1.000000,0.752280
63880,1,1.000000,0.752283
63890,1,1.000000,0.752287
63900,1,1.000000,0.752290
63910,1,1.000000,0.752293
63920,1,1.000000,0.752296
63930,1,1.000000,0.752299
63940,1,1.000000,0.752303
63950,1,1.000000,0.752306
63960,1,1.000000,0.752309
63970,1,1.000000,0.752312
63980,1,1.000000,0.752315
63990,1,1.000000,0.752319
64000,1,1.000000,0.752322
64010,1,1.000000,0.752325
64020,1,1.000000,0.752328
64030,1,1.000000,0.752331
64040,1,1.000000,0.752335
64050,1,1.000000,0.752338
64060,1,1.000000,0.752341
64070,1,1.000000,0.752344
64080,1,1.000000,0.752347
64090,1,0.999999,0.702678
64100,1,0.999999,0.702800
64110,1,1.000000,0.752352
64120,1,1.000000,0.752355
64130,1,1.000000,0.752358
64140,1,1.000000,0.752361
64150,1,1.000000,0.752365
64160,1,1.000000,0.752368
64170,1,1.000000,0.752371
64180,1,1.000000,0.752374
64190,1,1.000000,0.752377
64200,1,1.000000,0.752380
64210,1,1.000000,0.752384
64220,1,1.000000,0.752387
64230,1,1.000000,0.752390
64240,1,1.000000,0.752393
64250,1,1.000000,0.752396
64260,1,1.000000,0.752399
64270,1,1.000000,0.752402
64280,1,1.000000,0.752406
64290,1,1.000000,0.752409
64300,1,1.000000,0.752412
64310,1,1.000000,0.752415
64320,1,1.000000,0.752418
64330,1,1.000000,0.752421
64340,1,1.000000,0.752424
64350,1,0.999999,0.702837
64360,1,0.999999,0.702959
64370,1,0.999999,0.703080
64380,1,0.999999,0.703201
64390,1,0.999999,0.703322
64400,1,0.040821,0.003435
64410,1,0.999999,0.703514
64420,1,0.999999,0.703633
64430,1,0.999999,0.703752
64440,1,0.999999,0.703870
64450,1,1.000000,0.752428
64460,1,1.000000,0.752431
64470,1,1.000000,0.752434
64480,1,1.000000,0.752437
64490,1,0.999999,0.703988
64500,1,0.999999,0.704105
64510,1,1.000000,0.752441
64520,1,1.000000,0.752444
64530,1,1.000000,0.752448
64540,1,1.000000,0.752451
64550,1,1.000000,0.752454
64560,1,1.000000,0.752457
64570,1,1.000000,0.752460
64580,1,1.000000,0.752463
64590,1,1.000000,0.752466
64600,1,1.000000,0.752469
64610,1,1.000000,0.752472
64620,1,1.000000,0.752475
64630,1,1.000000,0.752478
64640,1,1.000000,0.752481
64650,1,1.000000,0.752484
64660,1,1.000000,0.752487
64670,1,1.000000,0.752490
64680,1,1.000000,0.752493
64690,1,1.000000,0.752497
64700,1,1.000000,0.752500
64710,1,1.000000,0.752503
64720,1,1.000000,0.752506
64730,1,1.000000,0.752509
64740,1,1.000000,0.752512
64750,1,1.000000,0.752515
64760,1,1.000000,0.752518
64770,1,1.000000,0.752521
64780,1,1.000000,0.752524
64790,1,1.000000,0.752527
64800,1,1.000000,0.752530
64810,1,1.000000,0.752533
64820,1,1.000000,0.752536
64830,1,1.000000,0.752539
64840,1,1.000000,0.752543
64850,1,1.000000,0.752546
64860,1,1.000000,0.752549
64870,1,1.000000,0.752552
64880,1,1.000000,0.752555
64890,1,1.000000,0.752558
64900,1,1.000000,0.752561
64910,1,1.000000,0.752564
64920,1,1.000000,0.752567
64930,1,1.000000,0.752570
64940,1,1.000000,0.752573
64950,1,1.000000,0.752576
64960,1,1.000000,0.752579
64970,1,1.000000,0.752582
64980,1,1.000000,0.752585
64990,1,1.000000,0.752588
65000,1,1.000000,0.752591
65010,1,1.000000,0.752594
65020,1,1.000000,0.752597
65030,1,1.000000,0.752600
65040,1,1.000000,0.752603
65050,1,1.000000,0.752606
65060,1,1.000000,0.752609
65070,1,1.000000,0.752612
65080,1,1.000000,0.752615
65090,1,1.000000,0.752618
65100,1,1.000000,0.752621
65110,1,1.000000,0.752624
65120,1,1.000000,0.752627
65130,1,1.000000,0.752630
65140,1,1.000000,0.752633
65150,1,1.000000,0.752636
65160,1,1.000000,0.752639
65170,1,0.003243,0.003243
65180,1,1.000000,0.752644
65190,1,1.000000,0.752647
65200,1,1.000000,0.752650
65210,1,1.000000,0.752653
65220,1,1.000000,0.752656
65230,1,1.000000,0.752659
65240,1,1.000000,0.752662
65250,1,1.000000,0.752665
65260,1,1.000000,0.752668
65270,1,1.000000,0.752671
65280,1,1.000000,0.752674
65290,1,1.000000,0.752677
65300,1,1.000000,0.752680
65310,1,1.000000,0.752683
65320,1,1.000000,0.752686
65330,1,1.000000,0.752689
65340,1,1.000000,0.752692
65350,1,1.000000,0.752695
65360,1,1.000000,0.752698
65370,1,1.000000,0.752701
65380,1,1.000000,0.752704
65390,1,1.000000,0.752707
65400,1,1.000000,0.752710
65410,1,1.000000,0.752713
65420,1,1.000000,0.752715
65430,1,1.000000,0.752718
65440,1,1.000000,0.752721
65450,1,1.000000,0.752724
65460,1,1.000000,0.752727
65470,1,1.000000,0.752730
65480,1,1.000000,0.752733
65490,1,1.000000,0.752736
65500,1,1.000000,0.752739
65510,1,1.000000,0.752742
65520,1,1.000000,0.752745
65530,1,1.000000,0.752748
65540,1,1.000000,0.752751
65550,1,1.000000,0.752753
65560,1,1.000000,0.752756
65570,1,1.000000,0.752759
65580,1,1.000000,0.752762
65590,1,1.000000,0.752765
65600,1,1.000000,0.752768
65610,1,1.000000,0.752771
65620,1,1.000000,0.752774
65630,1,1.000000,0.752777
65640,1,1.000000,0.752780
65650,1,1.000000,0.752782
65660,1,1.000000,0.752785
65670,1,1.000000,0.752788
65680,1,1.000000,0.752791
65690,1,0.999999,0.704187
65700,1,0.999999,0.704303
65710,1,0.999999,0.704419
65720,1,0.999999,0.704535
65730,1,0.999999,0.704650
65740,1,0.999999,0.704764
65750,1,1.000000,0.704878
65760,1,1.000000,0.752796
65770,1,1.000000,0.752799
65780,1,1.000000,0.752802
65790,1,1.000000,0.752804
65800,1,1.000000,0.752807
65810,1,1.000000,0.752810
65820,1,1.000000,0.752813
65830,1,1.000000,0.752816
65840,1,1.000000,0.752819
65850,1,1.000000,0.752822
65860,1,1.000000,0.752825
65870,1,1.000000,0.752827
65880,1,1.000000,0.752830
65890,1,1.000000,0.752833
65900,1,1.000000,0.752836
65910,1,1.000000,0.752839
65920,1,1.000000,0.752842
65930,1,1.000000,0.752845
65940,1,1.000000,0.752847
65950,1,1.000000,0.752850
65960,1,1.000000,0.752853
65970,1,1.000000,0.752856
65980,1,1.000000,0.752859
65990,1,1.000000,0.752862
66000,1,1.000000,0.752864
66010,1,1.000000,0.752867
66020,1,1.000000,0.752870
66030,1,1.000000,0.752873
66040,1,1.000000,0.752876
66050,1,1.000000,0.752879
66060,1,1.000000,0.752881
66070,1,1.000000,0.752884
66080,1,1.000000,0.752887
66090,1,1.000000,0.752890
66100,1,1.000000,0.752893
66110,1,1.000000,0.704947
66120,1,1.000000,0.705060
66130,1,1.000000,0.705173
66140,1,1.000000,0.705286
66150,1,1.000000,0.705398
66160,1,1.000000,0.705509
66170,1,1.000000,0.752895
66180,1,1.000000,0.752897
66190,1,1.000000,0.752900
66200,1,1.000000,0.752903
66210,1,1.000000,0.752906
66220,1,1.000000,0.752909
66230,1,1.000000,0.752912
66240,1,1.000000,0.752914
66250,1,1.000000,0.752917
66260,1,1.000000,0.752920
66270,1,1.000000,0.752923
66280,1,1.000000,0.752926
66290,1,1.000000,0.752928
66300,1,1.000000,0.752931
66310,1,1.000000,0.752934
66320,1,1.000000,0.752937
66330,1,1.000000,0.752940
66340,1,1.000000,0.752942
66350,1,1.000000,0.752945
66360,1,1.000000,0.752948
66370,1,0.042626,0.003441
66380,1,1.000000,0.752953
66390,1,1.000000,0.752956
66400,1,1.000000,0.752959
66410,1,1.000000,0.752962
66420,1,1.000000,0.752964
66430,1,1.000000,0.752967
66440,1,1.000000,0.752970
66450,1,1.000000,0.752973
66460,1,1.000000,0.752975
66470,1,1.000000,0.752978
66480,1,1.000000,0.752981
66490,1,1.000000,0.752984
66500,1,1.000000,0.752986
66510,1,1.000000,0.752989
66520,1,1.000000,0.752992
66530,1,1.000000,0.752995
66540,1,1.000000,0.752997
66550,1,1.000000,0.753000
66560,1,1.000000,0.753003
66570,1,1.000000,0.753006
66580,1,1.000000,0.753008
66590,1,1.000000,0.753011
66600,1,1.000000,0.753014
66610,1,1.000000,0.753017
66620,1,1.000000,0.753019
66630,1,1.000000,0.753022
66640,1,1.000000,0.753025
66650,1,1.000000,0.753028
66660,1,1.000000,0.753030
66670,1,1.000000,0.753033
66680,1,1.000000,0.753036
66690,1,1.000000,0.753039
66700,1,1.000000,0.753041
66710,1,1.000000,0.753044
66720,1,1.000000,0.753047
66730,1,1.000000,0.753049
66740,1,1.000000,0.753052
66750,1,1.000000,0.753055
66760,1,1.000000,0.753057
66770,1,1.000000,0.753060
66780,1,1.000000,0.705709
66790,1,1.000000,0.705819
66800,1,1.000000,0.753061
66810,1,1.000000,0.753064
66820,1,1.000000,0.753067
66830,1,1.000000,0.753069
66840,1,1.000000,0.753072
66850,1,1.000000,0.753075
66860,1,1.000000,0.753078
66870,1,1.000000,0.753080
66880,1,1.000000,0.753083
66890,1,1.000000,0.753086
66900,1,1.000000,0.753088
66910,1,1.000000,0.753091
66920,1,1.000000,0.753094
66930,1,1.000000,0.753096
66940,1,1.000000,0.753099
66950,1,1.000000,0.705907
66960,1,1.000000,0.753103
66970,1,1.000000,0.753105
66980,1,1.000000,0.753108
66990,1,1.000000,0.753111
67000,1,1.000000,0.753113
67010,1,1.000000,0.753116
67020,1,1.000000,0.753118
67030,1,1.000000,0.753121
67040,1,1.000000,0.753124
67050,1,1.000000,0.753126
67060,1,1.000000,0.753129
67070,1,1.000000,0.753132
67080,1,1.000000,0.753134
67090,1,1.000000,0.753137
67100,1,1.000000,0.753140
67110,1,1.000000,0.753142
67120,1,1.000000,0.753145
67130,1,1.000000,0.753148
67140,1,1.000000,0.753150
67150,1,1.000000,0.753153
67160,1,1.000000,0.753156
67170,1,1.000000,0.753158
67180,1,1.000000,0.753161
67190,1,1.000000,0.753164
67200,1,1.000000,0.753166
67210,1,1.000000,0.753169
67220,1,1.000000,0.753172
67230,1,1.000000,0.753174
67240,1,1.000000,0.753177
67250,1,1.000000,0.753180
67260,1,1.000000,0.753182
67270,1,1.000000,0.753185
67280,1,1.000000,0.753187
67290,1,1.000000,0.753190
67300,1,1.000000,0.753193
67310,1,1.000000,0.753195
67320,1,1.000000,0.753198
67330,1,1.000000,0.753201
67340,1,1.000000,0.753203
67350,1,1.000000,0.753206
67360,1,1.000000,0.753208
67370,1,1.000000,0.753211
67380,1,1.000000,0.753214
67390,1,1.000000,0.753216
67400,1,1.000000,0.753219
67410,1,1.000000,0.753222
67420,1,1.000000,0.753224
67430,1,1.000000,0.753227
67440,1,1.000000,0.753229
67450,1,1.000000,0.753232
67460,1,1.000000,0.753235
67470,1,1.000000,0.753237
67480,1,1.000000,0.753240
67490,1,1.000000,0.753242
67500,1,1.000000,0.753245
67510,1,1.000000,0.753248
67520,1,1.000000,0.753250
67530,1,1.000000,0.753253
67540,1,1.000000,0.753255
67550,1,1.000000,0.753258
67560,1,1.000000,0.753260
67570,1,1.000000,0.753263
67580,1,1.000000,0.705995
67590,1,1.000000,0.706104
67600,1,1.000000,0.706213
67610,1,1.000000,0.706322
67620,1,1.000000,0.706430
67630,1,1.000000,0.706537
67640,1,1.000000,0.706644
67650,1,1.000000,0.706751
67660,1,1.000000,0.753266
67670,1,1.000000,0.753268
67680,1,1.000000,0.753271
67690,1,1.000000,0.753273
67700,1,1.000000,0.753276
67710,1,1.000000,0.753279
67720,1,1.000000,0.753281
67730,1,1.000000,0.753284
67740,1,1.000000,0.753286
67750,1,1.000000,0.753289
67760,1,1.000000,0.753291
67770,1,1.000000,0.753294
67780,1,1.000000,0.753297
67790,1,1.000000,0.753299
67800,1,1.000000,0.753302
67810,1,1.000000,0.753304
67820,1,1.000000,0.753307
67830,1,1.000000,0.753309
67840,1,1.000000,0.753312
67850,1,1.000000,0.753314
67860,1,1.000000,0.753317
67870,1,1.000000,0.753320
67880,1,1.000000,0.706900
67890,1,1.000000,0.753321
67900,1,1.000000,0.753323
67910,1,1.000000,0.753326
67920,1,1.000000,0.753328
67930,1,1.000000,0.753331
67940,1,1.000000,0.753333
67950,1,1.000000,0.753336
67960,1,1.000000,0.753338
67970,1,1.000000,0.753341
67980,1,1.000000,0.753343
67990,1,1.000000,0.753346
68000,1,1.000000,0.753348
68010,1,1.000000,0.753351
68020,1,1.000000,0.753353
68030,1,1.000000,0.753356
68040,1,1.000000,0.753358
68050,1,1.000000,0.753361
68060,1,1.000000,0.753363
68070,1,1.000000,0.753366
68080,1,1.000000,0.753368
68090,1,1.000000,0.753371
68100,1,1.000000,0.753373
68110,1,1.000000,0.753376
68120,1,1.000000,0.753379
68130,1,1.000000,0.753381
68140,1,1.000000,0.753384
68150,1,1.000000,0.753386
68160,1,1.000000,0.753389
68170,1,1.000000,0.753391
68180,1,1.000000,0.753394
68190,1,1.000000,0.753396
68200,1,1.000000,0.753399
68210,1,1.000000,0.753401
68220,1,1.000000,0.753404
68230,1,1.000000,0.753406
68240,1,1.000000,0.753409
68250,1,1.000000,0.753411
68260,1,1.000000,0.753414
68270,1,1.000000,0.753416
68280,1,1.000000,0.753419
68290,1,1.000000,0.753421
68300,1,1.000000,0.753424
68310,1,1.000000,0.753426
68320,1,1.000000,0.753428
68330,1,1.000000,0.753431
68340,1,1.000000,0.753433
68350,1,1.000000,0.753436
68360,1,1.000000,0.753438
68370,1,1.000000,0.753441
68380,1,1.000000,0.753443
68390,1,1.000000,0.753446
68400,1,1.000000,0.753448
68410,1,1.000000,0.707058
68420,1,1.000000,0.707163
68430,1,1.000000,0.707268
68440,1,1.000000,0.753450
68450,1,1.000000,0.753452
68460,1,1.000000,0.753455
68470,1,1.000000,0.753457
68480,1,1.000000,0.753460
68490,1,1.000000,0.753462
68500,1,1.000000,0.753465
68510,1,1.000000,0.753467
68520,1,1.000000,0.753469
68530,1,1.000000,0.753472
68540,1,1.000000,0.753474
68550,1,1.000000,0.753477
68560,1,1.000000,0.753479
68570,1,1.000000,0.753482
68580,1,1.000000,0.753484
68590,1,1.000000,0.753487
68600,1,1.000000,0.707435
68610,1,1.000000,0.753487
68620,1,1.000000,0.753490
68630,1,1.000000,0.753492
68640,1,1.000000,0.753495
68650,1,1.000000,0.753497
68660,1,1.000000,0.753500
68670,1,1.000000,0.707569
68680,1,1.000000,0.753503
68690,1,1.000000,0.753505
68700,1,1.000000,0.753507
68710,1,1.000000,0.753510
68720,1,1.000000,0.753512
68730,1,1.000000,0.753515
68740,1,1.000000,0.753517
68750,1,1.000000,0.753520
68760,1,1.000000,0.753522
68770,1,1.000000,0.753524
68780,1,1.000000,0.753527
68790,1,1.000000,0.753529
68800,1,1.000000,0.753532
68810,1,1.000000,0.753534
68820,1,1.000000,0.753537
68830,1,1.000000,0.753539
68840,1,1.000000,0.753541
68850,1,1.000000,0.753544
68860,1,1.000000,0.753546
68870,1,1.000000,0.753549
68880,1,1.000000,0.753551
68890,1,1.000000,0.753553
68900,1,1.000000,0.753556
68910,1,1.000000,0.753558
68920,1,1.000000,0.707693
68930,1,1.000000,0.707796
68940,1,1.000000,0.707888
68950,1,1.000000,0.707990
68960,1,1.000000,0.708091
68970,1,1.000000,0.708193
68980,1,1.000000,0.753561
68990,1,1.000000,0.753563
69000,1,1.000000,0.753566
69010,1,1.000000,0.753568
69020,1,1.000000,0.753570
69030,1,1.000000,0.753573
69040,1,1.000000,0.753575
69050,1,1.000000,0.753578
69060,1,1.000000,0.753580
69070,1,1.000000,0.753582
69080,1,1.000000,0.753585
69090,1,1.000000,0.753587
69100,1,1.000000,0.753590
69110,1,1.000000,0.753592
69120,1,1.000000,0.708253
69130,1,1.000000,0.708354
69140,1,1.000000,0.753595
69150,1,1.000000,0.753597
69160,1,1.000000,0.753600
69170,1,1.000000,0.753602
69180,1,1.000000,0.753605
69190,1,1.000000,0.753607
69200,1,1.000000,0.753609
69210,1,1.000000,0.753612
69220,1,1.000000,0.753614
69230,1,1.000000,0.753616
69240,1,1.000000,0.753619
69250,1,1.000000,0.753621
69260,1,1.000000,0.753624
69270,1,1.000000,0.753626
69280,1,1.000000,0.753628
69290,1,1.000000,0.753631
69300,1,1.000000,0.753633
69310,1,1.000000,0.753635
69320,1,1.000000,0.753638
69330,1,1.000000,0.753640
69340,1,1.000000,0.753642
69350,1,1.000000,0.753645
69360,1,1.000000,0.753647
69370,1,1.000000,0.753650
69380,1,1.000000,0.753652
69390,1,1.000000,0.753654
69400,1,1.000000,0.753657
69410,1,1.000000,0.753659
69420,1,1.000000,0.753661
69430,1,1.000000,0.753664
69440,1,1.000000,0.753666
69450,1,1.000000,0.753668
69460,1,1.000000,0.753671
69470,1,1.000000,0.753673
69480,1,1.000000,0.753675
69490,1,1.000000,0.753678
69500,1,1.000000,0.753680
69510,1,1.000000,0.753682
69520,1,1.000000,0.753685
69530,1,1.000000,0.753687
69540,1,1.000000,0.753689
69550,1,1.000000,0.753692
69560,1,1.000000,0.753694
69570,1,1.000000,0.753696
69580,1,1.000000,0.753699
69590,1,1.000000,0.753701
69600,1,1.000000,0.753703
69610,1,1.000000,0.753706
69620,1,1.000000,0.753708
69630,1,1.000000,0.753710
69640,1,1.000000,0.753712
69650,1,1.000000,0.753715
69660,1,1.000000,0.753717
69670,1,1.000000,0.753719
69680,1,1.000000,0.753722
69690,1,1.000000,0.753724
69700,1,1.000000,0.753726
69710,1,1.000000,0.708394
69720,1,1.000000,0.708494
69730,1,1.000000,0.708594
69740,1,1.000000,0.708693
69750,1,1.000000,0.708792
69760,1,1.000000,0.753728
69770,1,1.000000,0.753730
69780,1,1.000000,0.753733
69790,1,1.000000,0.753735
69800,1,1.000000,0.753737
69810,1,1.000000,0.753739
69820,1,1.000000,0.753742
69830,1,1.000000,0.753744
69840,1,1.000000,0.753746
69850,1,1.000000,0.753749
69860,1,1.000000,0.753751
69870,1,1.000000,0.753753
69880,1,1.000000,0.753755
69890,1,1.000000,0.753758
69900,1,1.000000,0.753760
69910,1,1.000000,0.753762
69920,1,1.000000,0.753765
69930,1,1.000000,0.753767
69940,1,1.000000,0.753769
69950,1,1.000000,0.753771
69960,1,1.000000,0.753774
69970,1,1.000000,0.753776
69980,1,1.000000,0.753778
69990,1,1.000000,0.753781
70000,1,1.000000,0.753783
70010,1,1.000000,0.753785
70020,1,1.000000,0.753787
70030,1,1.000000,0.708930
70040,1,1.000000,0.709028
70050,1,1.000000,0.709125
70060,1,1.000000,0.709223
70070,1,1.000000,0.753789
70080,1,1.000000,0.753791
70090,1,1.000000,0.753793
70100,1,1.000000,0.753796
70110,1,1.000000,0.753798
70120,1,1.000000,0.753800
70130,1,1.000000,0.709387
70140,1,1.000000,0.709484
70150,1,1.000000,0.709580
70160,1,1.000000,0.753801
70170,1,1.000000,0.753804
70180,1,1.000000,0.753806
70190,1,1.000000,0.753808
70200,1,1.000000,0.753810
70210,1,1.000000,0.753813
70220,1,1.000000,0.753815
70230,1,1.000000,0.753817
70240,1,1.000000,0.753819
70250,1,1.000000,0.753822
70260,1,1.000000,0.753824
70270,1,1.000000,0.709656
70280,1,1.000000,0.709751
70290,1,1.000000,0.709846
70300,1,1.000000,0.709941
70310,1,1.000000,0.710035
70320,1,1.000000,0.753827
70330,1,1.000000,0.753829
70340,1,1.000000,0.753831
70350,1,1.000000,0.753834
70360,1,1.000000,0.710092
70370,1,1.000000,0.753836
70380,1,1.000000,0.753838
70390,1,1.000000,0.753841
70400,1,1.000000,0.753843
70410,1,1.000000,0.753845
70420,1,1.000000,0.753847
70430,1,1.000000,0.753850
70440,1,1.000000,0.753852
70450,1,1.000000,0.753854
70460,1,1.000000,0.710195
70470,1,1.000000,0.753857
70480,1,1.000000,0.753860
70490,1,1.000000,0.753862
70500,1,1.000000,0.753864
70510,1,1.000000,0.753866
70520,1,1.000000,0.753868
70530,1,1.000000,0.753871
70540,1,1.000000,0.710242
70550,1,1.000000,0.710335
70560,1,1.000000,0.753874
70570,1,1.000000,0.753876
70580,1,1.000000,0.753878
70590,1,1.000000,0.710409
70600,1,1.000000,0.710502
70610,1,1.000000,0.710594
70620,1,1.000000,0.710686
70630,1,1.000000,0.710778
70640,1,1.000000,0.710860
70650,1,1.000000,0.710951
70660,1,1.000000,0.711041
70670,1,1.000000,0.711132
70680,1,1.000000,0.711222
70690,1,1.000000,0.711311
70700,1,1.000000,0.711401
70710,1,1.000000,0.711490
70720,1,1.000000,0.711579
70730,1,1.000000,0.711667
70740,1,1.000000,0.711755
70750,1,1.000000,0.711843
70760,1,1.000000,0.711931
70770,1,1.000000,0.712018
70780,1,1.000000,0.712105
70790,1,1.000000,0.712191
70800,1,1.000000,0.712277
70810,1,1.000000,0.712363
70820,1,1.000000,0.712441
70830,1,1.000000,0.712526
70840,1,1.000000,0.712611
70850,1,1.000000,0.712696
70860,1,1.000000,0.712772
70870,1,1.000000,0.712831
70880,1,1.000000,0.712915
70890,1,1.000000,0.712999
70900,1,1.000000,0.713082
70910,1,1.000000,0.713166
70920,1,1.000000,0.713248
70930,1,1.000000,0.713331
70940,1,1.000000,0.713413
70950,1,1.000000,0.713495
70960,1,1.000000,0.713577
70970,1,1.000000,0.713659
70980,1,1.000000,0.713740
70990,1,1.000000,0.713821
71000,1,0.004257,0.004187
71010,1,1.000000,0.713966
71020,1,1.000000,0.714046
71030,1,1.000000,0.714126
71040,1,1.000000,0.714198
71050,1,1.000000,0.714277
71060,1,1.000000,0.714356
71070,1,1.000000,0.714435
71080,1,1.000000,0.714514
71090,1,1.000000,0.714577
71100,1,1.000000,0.714655
71110,1,1.000000,0.714733
71120,1,1.000000,0.714803
71130,1,1.000000,0.714880
71140,1,1.000000,0.714957
71150,1,1.000000,0.715034
71160,1,1.000000,0.715111
71170,1,1.000000,0.715179
71180,1,1.000000,0.715256
71190,1,1.000000,0.753880
71200,1,1.000000,0.753883
71210,1,1.000000,0.753885
71220,1,1.000000,0.753887
71230,1,1.000000,0.753889
71240,1,1.000000,0.753892
71250,1,1.000000,0.753894
71260,1,1.000000,0.753896
71270,1,1.000000,0.753898
71280,1,1.000000,0.753900
71290,1,1.000000,0.753903
71300,1,1.000000,0.753905
71310,1,1.000000,0.753907
71320,1,1.000000,0.753909
71330,1,1.000000,0.753911
71340,1,1.000000,0.753914
71350,1,1.000000,0.753916
71360,1,1.000000,0.753918
71370,1,1.000000,0.715301
71380,1,1.000000,0.715377
71390,1,1.000000,0.753920
71400,1,1.000000,0.753922
