packet_index,label,kitsune_tanh_rmse,tenko_node_score
59940,1,0.938819,0.614538
59950,1,0.938549,0.614572
59960,1,0.939314,0.614685
59970,1,0.939838,0.614787
59980,1,0.940206,0.614901
59990,1,0.992722,0.687954
60000,1,0.992838,0.687997
60010,1,0.992760,0.688006
60020,1,0.992876,0.688049
60030,1,0.940654,0.615161
60040,1,0.941465,0.615274
60050,1,0.941742,0.615365
60060,1,0.992484,0.688075
60070,1,0.992591,0.688119
60080,1,0.940594,0.615478
60090,1,0.992477,0.688149
60100,1,0.992513,0.688192
60110,1,0.992498,0.688209
60120,1,0.992604,0.688253
60130,1,0.992713,0.688296
60140,1,0.992824,0.688339
60150,1,0.992927,0.688377
60160,1,0.993042,0.688421
60170,1,0.993160,0.688464
60180,1,0.993277,0.688507
60190,1,0.993398,0.688550
60200,1,0.993520,0.688593
60210,1,0.940772,0.615736
60220,1,0.941111,0.615848
60230,1,0.941419,0.615949
60240,1,0.941783,0.616060
60250,1,0.942128,0.616172
60260,1,0.942424,0.616262
60270,1,0.992798,0.688601
60280,1,0.992903,0.688644
60290,1,0.003832,0.003832
60300,1,0.992943,0.688704
60310,1,0.993050,0.688746
60320,1,0.942276,0.616440
60330,1,0.942511,0.616552
60340,1,0.992877,0.688759
60350,1,0.992981,0.688802
60360,1,0.993089,0.688844
60370,1,0.993198,0.688887
60380,1,0.993310,0.688929
60390,1,0.993423,0.688972
60400,1,0.993539,0.689014
60410,1,0.993631,0.689056
60420,1,0.993748,0.689099
60430,1,0.993866,0.689141
60440,1,0.993986,0.689184
60450,1,0.942374,0.616652
60460,1,0.024941,0.076732
60470,1,0.942737,0.616807
60480,1,0.943010,0.616918
60490,1,0.943304,0.617029
60500,1,0.943548,0.617128
60510,1,0.943815,0.617228
60520,1,0.993243,0.689243
60530,1,0.993345,0.689285
60540,1,0.993449,0.689327
60550,1,0.993555,0.689369
60560,1,0.993664,0.689411
60570,1,0.943106,0.617360
60580,1,0.943345,0.617459
60590,1,0.943533,0.617536
60600,1,0.993411,0.689461
60610,1,0.993514,0.689503
60620,1,0.993618,0.689545
60630,1,0.993668,0.689570
60640,1,0.993775,0.689612
60650,1,0.993883,0.689654
60660,1,0.993987,0.689695
60670,1,0.994098,0.689737
60680,1,0.994210,0.689779
60690,1,0.994323,0.689820
60700,1,0.018323,0.122691
60710,1,0.943391,0.617624
60720,1,0.943565,0.617679
60730,1,0.943776,0.617766
60740,1,0.944062,0.617876
60750,1,0.944326,0.617985
60760,1,0.944559,0.618073
60770,1,0.944744,0.618149
60780,1,0.993926,0.689937
60790,1,0.994027,0.689978
60800,1,0.994131,0.690020
60810,1,0.945035,0.618270
60820,1,0.945342,0.618379
60830,1,0.993884,0.690036
60840,1,0.993971,0.690073
60850,1,0.994072,0.690115
60860,1,0.994175,0.690156
60870,1,0.994278,0.690197
60880,1,0.994384,0.690238
60890,1,0.945029,0.618477
60900,1,0.013385,0.084187
60910,1,0.945635,0.618651
60920,1,0.945953,0.618749
60930,1,0.994041,0.690294
60940,1,0.994092,0.690330
60950,1,0.945502,0.618900
60960,1,0.993911,0.690367
60970,1,0.994004,0.690408
60980,1,0.994100,0.690449
60990,1,0.994197,0.690490
61000,1,0.994295,0.690531
61010,1,0.994395,0.690571
61020,1,0.913791,0.690610
61030,1,0.994593,0.690651
61040,1,0.007403,0.020957
61050,1,0.944890,0.619030
61060,1,0.945145,0.619138
61070,1,0.945392,0.619234
61080,1,0.945544,0.619299
61090,1,0.945790,0.619406
61100,1,0.994019,0.690696
61110,1,0.994103,0.690734
61120,1,0.945061,0.619460
61130,1,0.945137,0.619556
61140,1,0.945754,0.619663
61150,1,0.994037,0.690799
61160,1,0.994126,0.690839
61170,1,0.994217,0.690879
61180,1,0.994310,0.690920
61190,1,0.994404,0.690960
61200,1,0.994500,0.691000
61210,1,0.994597,0.691041
61220,1,0.994695,0.691081
61230,1,0.994794,0.691121
61240,1,0.994894,0.691161
61250,1,0.945555,0.619749
61260,1,0.945783,0.619855
61270,1,0.946012,0.619962
61280,1,0.946261,0.620068
61290,1,0.946253,0.620175
61300,1,0.994263,0.691173
61310,1,0.994351,0.691213
61320,1,0.994440,0.691253
61330,1,0.946262,0.620260
61340,1,0.946534,0.620355
61350,1,0.016116,0.120479
61360,1,0.993776,0.691301
61370,1,0.993850,0.691341
61380,1,0.993930,0.691381
61390,1,0.994010,0.691421
61400,1,0.994091,0.691460
61410,1,0.994175,0.691500
61420,1,0.994260,0.691539
61430,1,0.994346,0.691579
61440,1,0.943602,0.620450
61450,1,0.994352,0.691630
61460,1,0.994343,0.691654
61470,1,0.002587,0.003438
61480,1,0.994292,0.691670
61490,1,0.944075,0.620649
61500,1,0.944270,0.620732
61510,1,0.944302,0.620805
61520,1,0.944519,0.620868
61530,1,0.994191,0.691741
61540,1,0.944700,0.620982
61550,1,0.944870,0.621076
61560,1,0.945036,0.621180
61570,1,0.993968,0.691772
61580,1,0.944772,0.621263
61590,1,0.944906,0.621346
61600,1,0.993536,0.691812
61610,1,0.993614,0.691851
61620,1,0.993692,0.691890
61630,1,0.993770,0.691929
61640,1,0.993847,0.691968
61650,1,0.993926,0.692007
61660,1,0.994006,0.692046
61670,1,0.942848,0.621377
61680,1,0.943070,0.621469
61690,1,0.994001,0.692116
61700,1,0.943182,0.621510
61710,1,0.994089,0.692174
61720,1,0.994066,0.692190
61730,1,0.943370,0.621644
61740,1,0.943630,0.621746
61750,1,0.943828,0.621828
61760,1,0.944124,0.621930
61770,1,0.944184,0.622032
61780,1,0.993565,0.692217
61790,1,0.993642,0.692255
61800,1,0.993718,0.692294
61810,1,0.993795,0.692333
61820,1,0.993872,0.692371
61830,1,0.993951,0.692410
61840,1,0.994032,0.692448
61850,1,0.994113,0.692487
61860,1,0.943341,0.622124
61870,1,0.003700,0.003700
61880,1,0.943751,0.622307
61890,1,0.943914,0.622398
61900,1,0.944071,0.622499
61910,1,0.003920,0.003755
61920,1,0.993595,0.692540
61930,1,0.993670,0.692579
61940,1,0.993745,0.692617
61950,1,0.993821,0.692655
61960,1,0.993899,0.692693
61970,1,0.993978,0.692732
61980,1,0.994059,0.692770
61990,1,0.994069,0.692804
62000,1,0.994045,0.692819
62010,1,0.942927,0.622670
62020,1,0.942824,0.622730
62030,1,0.003003,0.003003
62040,1,0.940499,0.622790
62050,1,0.940606,0.622869
62060,1,0.002980,0.002979
62070,1,0.993046,0.692899
62080,1,0.993121,0.692936
62090,1,0.992956,0.692963
62100,1,0.993032,0.693001
62110,1,0.938378,0.622968
62120,1,0.938880,0.623066
62130,1,0.993101,0.693042
62140,1,0.939065,0.623184
62150,1,0.003699,0.003699
62160,1,0.939358,0.623340
62170,1,0.939556,0.623409
62180,1,0.992634,0.693061
62190,1,0.992706,0.693098
62200,1,0.992782,0.693135
62210,1,0.992857,0.693173
62220,1,0.992933,0.693210
62230,1,0.938170,0.623448
62240,1,0.938264,0.623496
62250,1,0.992952,0.693281
62260,1,0.014111,0.115200
62270,1,0.938390,0.623622
62280,1,0.938446,0.623700
62290,1,0.938452,0.623777
62300,1,0.003794,0.003794
62310,1,0.992161,0.693326
62320,1,0.992235,0.693363
62330,1,0.992310,0.693400
62340,1,0.992385,0.693437
62350,1,0.992461,0.693474
62360,1,0.992468,0.693500
62370,1,0.935905,0.623902
62380,1,0.935995,0.623988
62390,1,0.935987,0.624083
62400,1,0.935991,0.624140
62410,1,0.992055,0.693525
62420,1,0.992129,0.693562
62430,1,0.992204,0.693599
62440,1,0.992280,0.693636
62450,1,0.992356,0.693672
62460,1,0.992395,0.693709
62470,1,0.992361,0.693727
62480,1,0.935324,0.624273
62490,1,0.935439,0.624358
62500,1,0.935477,0.624434
62510,1,0.935496,0.624509
62520,1,0.081041,0.083614
62530,1,0.992058,0.693789
62540,1,0.992135,0.693826
62550,1,0.992211,0.693862
62560,1,0.992288,0.693899
62570,1,0.116631,0.083946
62580,1,0.081708,0.084263
62590,1,0.080589,0.084202
62600,1,0.992302,0.693928
62610,1,0.136123,0.167403
62620,1,0.147937,0.167070
62630,1,0.158707,0.166844
62640,1,0.085701,0.084141
62650,1,0.156217,0.166760
62660,1,0.160753,0.166674
62670,1,0.165254,0.166617
62680,1,0.088423,0.084255
62690,1,0.171174,0.166637
62700,1,0.170957,0.166720
62710,1,0.167540,0.166777
62720,1,0.169227,0.166780
62730,1,0.089301,0.084371
62740,1,0.089414,0.084507
62750,1,0.173543,0.166870
62760,1,0.089198,0.084603
62770,1,0.935099,0.624809
62780,1,0.003742,0.003780
62790,1,0.935128,0.624921
62800,1,0.935169,0.624987
62810,1,0.991899,0.694015
62820,1,0.991976,0.694051
62830,1,0.992053,0.694087
62840,1,0.992130,0.694123
62850,1,0.992207,0.694160
62860,1,0.002664,0.002664
62870,1,0.934415,0.625089
62880,1,0.934438,0.625182
62890,1,0.934487,0.625274
62900,1,0.991875,0.694224
62910,1,0.991953,0.694260
62920,1,0.992031,0.694296
62930,1,0.992108,0.694332
62940,1,0.992115,0.694357
62950,1,0.933814,0.625320
62960,1,0.992174,0.694404
62970,1,0.992195,0.694425
62980,1,0.934027,0.625431
62990,1,0.992173,0.694454
63000,1,0.934186,0.625513
63010,1,0.934248,0.625541
63020,1,0.934327,0.625587
63030,1,0.934475,0.625661
63040,1,0.934427,0.625752
63050,1,0.934929,0.625844
63060,1,0.935244,0.625926
63070,1,0.935445,0.626009
63080,1,0.991775,0.694522
63090,1,0.991853,0.694557
63100,1,0.991932,0.694593
63110,1,0.992010,0.694629
63120,1,0.992088,0.694664
63130,1,0.992168,0.694700
63140,1,0.992249,0.694735
63150,1,0.992333,0.694770
63160,1,0.934857,0.626091
63170,1,0.992310,0.694809
63180,1,0.992329,0.694827
63190,1,0.992395,0.694859
63200,1,0.935323,0.626264
63210,1,0.935484,0.626328
63220,1,0.935763,0.626419
63230,1,0.935998,0.626492
63240,1,0.936280,0.626583
63250,1,0.991955,0.694877
63260,1,0.935596,0.626647
63270,1,0.992077,0.694944
63280,1,0.992156,0.694979
63290,1,0.992218,0.695010
63300,1,0.992299,0.695046
63310,1,0.992383,0.695081
63320,1,0.992467,0.695116
63330,1,0.992549,0.695151
63340,1,0.992561,0.695172
63350,1,0.935739,0.626755
63360,1,0.992564,0.695203
63370,1,0.992622,0.695231
63380,1,0.935958,0.626837
63390,1,0.004971,0.005921
63400,1,0.936304,0.626972
63410,1,0.936496,0.627053
63420,1,0.936668,0.627126
63430,1,0.936896,0.627216
63440,1,1.000000,0.042438
63450,1,0.991838,0.695277
63460,1,0.991918,0.695311
63470,1,0.991997,0.695346
63480,1,0.992077,0.695381
63490,1,0.992154,0.695416
63500,1,0.992234,0.695450
63510,1,0.992316,0.695485
63520,1,0.992400,0.695520
63530,1,0.934419,0.627252
63540,1,0.934664,0.627332
63550,1,0.934919,0.627421
63560,1,0.935194,0.627510
63570,1,0.004103,0.004103
63580,1,0.991952,0.695547
63590,1,0.992032,0.695582
63600,1,0.992112,0.695616
63610,1,0.992191,0.695651
63620,1,0.992272,0.695685
63630,1,0.992355,0.695719
63640,1,0.992441,0.695754
63650,1,0.992530,0.695788
63660,1,0.934576,0.627661
63670,1,0.992538,0.695833
63680,1,0.003003,0.002854
63690,1,0.934973,0.627820
63700,1,0.004092,0.004728
63710,1,0.935325,0.627944
63720,1,0.935467,0.628023
63730,1,0.935786,0.628102
63740,1,0.992085,0.695847
63750,1,0.992162,0.695881
63760,1,0.992241,0.695915
63770,1,0.992321,0.695949
63780,1,0.992403,0.695983
63790,1,0.992488,0.696017
63800,1,0.992575,0.696051
63810,1,0.992664,0.696086
63820,1,0.992685,0.696120
63830,1,0.935222,0.628182
63840,1,0.935373,0.628226
63850,1,0.935474,0.628261
63860,1,0.012146,0.110072
63870,1,0.992749,0.696201
63880,1,0.992737,0.696215
63890,1,0.935848,0.628410
63900,1,0.992655,0.696222
63910,1,0.936249,0.628533
63920,1,0.936488,0.628612
63930,1,0.003668,0.003668
63940,1,0.006677,0.006421
63950,1,0.936774,0.628787
63960,1,0.992319,0.696238
63970,1,0.992399,0.696272
63980,1,0.992478,0.696306
63990,1,0.992559,0.696340
64000,1,0.992643,0.696374
64010,1,0.992728,0.696407
64020,1,0.992818,0.696441
64030,1,0.992910,0.696475
64040,1,0.007743,0.006750
64050,1,0.992962,0.696525
64060,1,0.993003,0.696549
64070,1,0.936406,0.628891
64080,1,0.936202,0.628900
64090,1,0.007811,0.006795
64100,1,0.936760,0.629013
64110,1,0.936864,0.629048
64120,1,0.992980,0.696643
64130,1,0.993008,0.696660
64140,1,0.993011,0.696666
64150,1,1.000000,0.741873
64160,1,0.937513,0.629257
64170,1,0.993007,0.696707
64180,1,0.937705,0.629335
64190,1,0.937989,0.629422
64200,1,0.992939,0.696737
64210,1,0.938143,0.629465
64220,1,0.993041,0.696787
64230,1,0.993044,0.696800
64240,1,0.938721,0.629630
64250,1,0.938989,0.629708
64260,1,0.003496,0.003468
64270,1,0.939447,0.629847
64280,1,0.939717,0.629925
64290,1,0.992743,0.696810
64300,1,0.992822,0.696844
64310,1,0.992903,0.696877
64320,1,0.008645,0.007324
64330,1,0.940330,0.630116
64340,1,0.992863,0.696910
64350,1,0.992944,0.696943
64360,1,0.993028,0.696976
64370,1,0.993114,0.697010
64380,1,0.993203,0.697043
64390,1,0.993295,0.697076
64400,1,0.993387,0.697109
64410,1,0.993474,0.697139
64420,1,0.993573,0.697172
64430,1,0.993673,0.697205
64440,1,0.940505,0.630219
64450,1,0.940792,0.630306
64460,1,0.941029,0.630366
64470,1,0.941189,0.630436
64480,1,0.941565,0.630522
64490,1,0.941809,0.630591
64500,1,0.993280,0.697232
64510,1,0.993367,0.697264
64520,1,0.993456,0.697297
64530,1,0.993548,0.697330
64540,1,0.993643,0.697363
64550,1,0.993612,0.697380
64560,1,0.993700,0.697413
64570,1,0.993797,0.697446
64580,1,0.993891,0.697478
64590,1,0.941956,0.630677
64600,1,0.942256,0.630755
64610,1,0.942551,0.630841
64620,1,0.942801,0.630919
64630,1,0.003322,0.003322
64640,1,0.993615,0.697511
64650,1,0.993702,0.697544
64660,1,0.993772,0.697570
64670,1,0.993865,0.697603
64680,1,0.993956,0.697636
64690,1,0.994052,0.697668
64700,1,0.994151,0.697701
64710,1,0.994250,0.697734
64720,1,0.994351,0.697766
64730,1,0.994454,0.697799
64740,1,0.994511,0.697825
64750,1,0.994511,0.697845
64760,1,0.943339,0.631108
64770,1,0.994569,0.697884
64780,1,0.943681,0.631186
64790,1,0.994554,0.697913
64800,1,0.003733,0.003589
64810,1,0.944225,0.631332
64820,1,0.994507,0.697949
64830,1,0.994548,0.697971
64840,1,0.002540,0.003411
64850,1,0.994554,0.698001
64860,1,0.994561,0.698014
64870,1,0.994545,0.698027
64880,1,0.994563,0.698043
64890,1,0.945445,0.631633
64900,1,0.945748,0.631711
64910,1,0.946047,0.631780
64920,1,0.946388,0.631849
64930,1,0.994477,0.698091
64940,1,0.994569,0.698124
64950,1,0.946758,0.631926
64960,1,0.947086,0.631995
64970,1,0.947330,0.632064
64980,1,0.947510,0.632132
64990,1,0.947849,0.632218
65000,1,0.948042,0.632270
65010,1,0.994327,0.698162
65020,1,0.994413,0.698195
65030,1,0.994500,0.698227
65040,1,0.994589,0.698259
65050,1,0.994662,0.698288
65060,1,0.994753,0.698320
65070,1,0.994845,0.698352
65080,1,0.994939,0.698384
65090,1,0.948170,0.632304
65100,1,0.948456,0.632382
65110,1,0.948819,0.632450
65120,1,0.949101,0.632528
65130,1,0.005667,0.004302
65140,1,0.949612,0.632665
65150,1,0.994700,0.698426
65160,1,0.994787,0.698458
65170,1,0.994867,0.698487
65180,1,0.949761,0.632708
65190,1,1.000000,0.735582
65200,1,1.000000,0.044659
65210,1,0.994819,0.698525
65220,1,0.994906,0.698557
65230,1,0.994986,0.698586
65240,1,0.995075,0.698618
65250,1,0.995164,0.698650
65260,1,0.995255,0.698682
65270,1,0.995341,0.698714
65280,1,0.995433,0.698745
65290,1,0.995526,0.698777
65300,1,0.995619,0.698809
65310,1,0.950526,0.632897
65320,1,0.950818,0.632974
65330,1,0.006763,0.006763
65340,1,0.951276,0.633077
65350,1,0.951527,0.633146
65360,1,0.003501,0.005644
65370,1,0.951936,0.633258
65380,1,0.952209,0.633335
65390,1,0.952428,0.633403
65400,1,0.995274,0.698876
65410,1,0.995360,0.698907
65420,1,0.995446,0.698939
65430,1,0.995534,0.698971
65440,1,0.995621,0.699002
65450,1,0.995709,0.699034
65460,1,0.995759,0.699056
65470,1,0.995847,0.699088
65480,1,0.995936,0.699119
65490,1,0.996024,0.699151
65500,1,0.952511,0.633429
65510,1,0.996051,0.699189
65520,1,0.996117,0.699217
65530,1,0.996178,0.699245
65540,1,0.952836,0.633532
65550,1,0.953042,0.633575
65560,1,0.953210,0.633626
65570,1,0.953396,0.633669
65580,1,0.953779,0.633755
65590,1,0.953922,0.633823
65600,1,0.954079,0.633875
65610,1,0.954331,0.633943
65620,1,0.954612,0.634029
65630,1,0.995765,0.699312
65640,1,0.995840,0.699343
65650,1,0.995921,0.699374
65660,1,0.996002,0.699405
65670,1,0.996075,0.699434
65680,1,0.954790,0.634088
65690,1,0.954938,0.634140
65700,1,0.955237,0.634217
65710,1,0.955507,0.634285
65720,1,0.995923,0.699471
65730,1,0.996001,0.699502
65740,1,0.996081,0.699534
65750,1,0.955726,0.634362
65760,1,0.955943,0.634430
65770,1,0.956209,0.634498
65780,1,0.996105,0.699596
65790,1,0.956303,0.634533
65800,1,0.012644,0.006590
65810,1,0.956764,0.634661
65820,1,0.011017,0.007055
65830,1,0.011074,0.008761
65840,1,0.026307,0.008331
65850,1,0.995158,0.699627
65860,1,0.995216,0.699658
65870,1,0.995272,0.699689
65880,1,0.995335,0.699719
65890,1,0.995399,0.699750
65900,1,0.995464,0.699781
65910,1,0.995531,0.699812
65920,1,0.995599,0.699843
65930,1,0.995668,0.699873
65940,1,0.951465,0.634703
65950,1,0.951871,0.634786
65960,1,0.952140,0.634853
65970,1,0.952378,0.634920
65980,1,0.952637,0.635003
65990,1,0.952833,0.635061
66000,1,0.953014,0.635144
66010,1,0.953434,0.635219
66020,1,0.995308,0.699910
66030,1,0.995370,0.699941
66040,1,0.995433,0.699971
66050,1,0.995497,0.700002
66060,1,1.000000,0.723290
66070,1,0.952870,0.635327
66080,1,0.953130,0.635410
66090,1,0.995355,0.700023
66100,1,0.995417,0.700054
66110,1,0.995481,0.700084
66120,1,0.995536,0.700112
66130,1,0.995602,0.700142
66140,1,0.995669,0.700173
66150,1,0.995738,0.700203
66160,1,0.995808,0.700234
66170,1,0.995879,0.700264
66180,1,0.995949,0.700294
66190,1,0.953378,0.635476
66200,1,0.953506,0.635509
66210,1,0.003811,0.003811
66220,1,0.954099,0.635667
66230,1,0.954419,0.635741
66240,1,0.954743,0.635824
66250,1,0.955081,0.635907
66260,1,0.955378,0.635981
66270,1,0.995787,0.700361
66280,1,0.995854,0.700391
66290,1,0.955578,0.636031
66300,1,0.995891,0.700431
66310,1,0.995960,0.700461
66320,1,0.996029,0.700491
66330,1,0.003313,0.003313
66340,1,0.955777,0.636146
66350,1,0.955991,0.636212
66360,1,0.003695,0.003695
66370,1,0.995916,0.700527
66380,1,0.995983,0.700557
66390,1,0.996050,0.700587
66400,1,0.996119,0.700618
66410,1,0.996188,0.700648
66420,1,0.996258,0.700678
66430,1,0.956297,0.636361
66440,1,0.956573,0.636443
66450,1,0.956691,0.636526
66460,1,0.996043,0.700687
66470,1,0.957238,0.636625
66480,1,0.996070,0.700726
66490,1,0.996136,0.700756
66500,1,0.996202,0.700786
66510,1,0.996270,0.700815
66520,1,0.996338,0.700845
66530,1,0.996407,0.700875
66540,1,0.996476,0.700905
66550,1,0.996542,0.700935
66560,1,0.996612,0.700965
66570,1,0.996682,0.700995
66580,1,0.996752,0.701024
66590,1,0.957137,0.636649
66600,1,0.996820,0.701069
66610,1,0.996836,0.701090
66620,1,0.996853,0.701108
66630,1,0.996868,0.701126
66640,1,0.957724,0.636814
66650,1,0.996826,0.701146
66660,1,0.958137,0.636904
66670,1,0.958341,0.636970
66680,1,0.996823,0.701191
66690,1,0.996824,0.701203
66700,1,0.958675,0.637061
66710,1,0.958970,0.637135
66720,1,0.959165,0.637209
66730,1,0.959443,0.637282
66740,1,0.959728,0.637365
66750,1,0.960035,0.637438
66760,1,0.960261,0.637504
66770,1,0.996555,0.701247
66780,1,0.996617,0.701277
66790,1,0.996680,0.701306
66800,1,0.996743,0.701336
66810,1,0.996807,0.701365
66820,1,0.996871,0.701395
66830,1,0.960426,0.637553
66840,1,0.996989,0.701451
66850,1,0.997053,0.701480
66860,1,0.960722,0.637635
66870,1,0.960912,0.637693
66880,1,0.961229,0.637767
66890,1,0.961551,0.637849
66900,1,0.961826,0.637922
66910,1,0.996787,0.701489
66920,1,0.996848,0.701518
66930,1,0.996909,0.701548
66940,1,0.996970,0.701577
66950,1,0.997032,0.701606
66960,1,0.997094,0.701635
66970,1,0.997156,0.701665
66980,1,0.997214,0.701694
66990,1,0.997276,0.701723
67000,1,0.997331,0.701749
67010,1,0.997392,0.701779
67020,1,0.997453,0.701808
67030,1,0.962222,0.638045
67040,1,0.997434,0.701834
67050,1,0.010367,0.295426
67060,1,0.962357,0.638103
67070,1,0.962459,0.638135
67080,1,0.962561,0.638168
67090,1,0.003708,0.003708
67100,1,0.997468,0.701933
67110,1,0.997442,0.701942
67120,1,0.997454,0.701959
67130,1,0.997475,0.701979
67140,1,0.963377,0.638421
67150,1,0.997459,0.702003
67160,1,0.963741,0.638511
67170,1,0.997416,0.702020
67180,1,0.997473,0.702049
67190,1,0.997496,0.702069
67200,1,0.997510,0.702086
67210,1,0.964220,0.638650
67220,1,0.997555,0.702127
67230,1,0.964336,0.638683
67240,1,0.997624,0.702173
67250,1,0.964704,0.638773
67260,1,0.965041,0.638854
67270,1,0.965293,0.638928
67280,1,0.997468,0.702182
67290,1,0.997523,0.702211
67300,1,0.997578,0.702239
67310,1,0.965787,0.639058
67320,1,0.966030,0.639132
67330,1,0.966268,0.639205
67340,1,0.966551,0.639287
67350,1,0.966785,0.639360
67360,1,0.997441,0.702280
67370,1,0.997494,0.702308
67380,1,0.997547,0.702337
67390,1,0.997589,0.702363
67400,1,0.997642,0.702391
67410,1,0.997695,0.702420
67420,1,0.997748,0.702449
67430,1,0.997800,0.702477
67440,1,0.997852,0.702506
67450,1,0.966861,0.639384
67460,1,0.967120,0.639449
67470,1,0.997837,0.702534
67480,1,0.997888,0.702563
67490,1,0.997939,0.702591
67500,1,0.997941,0.702606
67510,1,0.997991,0.702634
67520,1,0.967522,0.639555
67530,1,0.998049,0.702677
67540,1,0.998061,0.702694
67550,1,0.967898,0.639645
67560,1,0.018159,0.015811
67570,1,0.968123,0.639726
67580,1,0.998037,0.702742
67590,1,0.998023,0.702751
67600,1,0.968586,0.639864
67610,1,0.968854,0.639946
67620,1,0.997979,0.702779
67630,1,0.969023,0.639986
67640,1,0.969277,0.640059
67650,1,0.997976,0.702816
67660,1,0.997970,0.702827
67670,1,0.969614,0.640165
67680,1,0.998021,0.702869
67690,1,0.969861,0.640238
67700,1,0.998020,0.702895
67710,1,0.005804,0.005804
67720,1,0.970264,0.640368
67730,1,0.970503,0.640441
67740,1,0.970726,0.640514
67750,1,0.997917,0.702923
67760,1,0.997964,0.702951
67770,1,0.998010,0.702979
67780,1,0.970847,0.640554
67790,1,0.998026,0.703010
67800,1,0.998036,0.703024
67810,1,0.971180,0.640659
67820,1,0.971274,0.640692
67830,1,0.971415,0.640732
67840,1,0.998067,0.703086
67850,1,0.971742,0.640813
67860,1,0.971986,0.640878
67870,1,0.998095,0.703131
67880,1,0.972294,0.640942
67890,1,0.972621,0.641023
67900,1,0.972874,0.641096
67910,1,0.973182,0.641177
67920,1,0.973242,0.641193
67930,1,0.973536,0.641274
67940,1,0.997989,0.703167
67950,1,0.974104,0.641419
67960,1,0.974360,0.641492
67970,1,0.997932,0.703176
67980,1,0.974766,0.641605
67990,1,0.975041,0.641686
68000,1,0.975355,0.641766
68010,1,0.997870,0.703203
68020,1,0.997913,0.703231
68030,1,0.997956,0.703259
68040,1,0.997999,0.703287
68050,1,0.998042,0.703315
68060,1,0.998085,0.703343
68070,1,0.998080,0.703365
68080,1,0.998122,0.703393
68090,1,0.998164,0.703420
68100,1,0.998207,0.703448
68110,1,0.998248,0.703476
68120,1,0.998290,0.703503
68130,1,0.998331,0.703531
68140,1,0.998365,0.703559
68150,1,0.998389,0.703586
68160,1,0.998411,0.703608
68170,1,0.998425,0.703622
68180,1,0.974923,0.641911
68190,1,0.998392,0.703631
68200,1,0.975352,0.642007
68210,1,0.998434,0.703669
68220,1,0.998446,0.703686
68230,1,0.998441,0.703694
68240,1,0.002937,0.002937
68250,1,0.976084,0.642184
68260,1,1.000000,0.300587
68270,1,0.976159,0.642312
68280,1,0.976673,0.642392
68290,1,0.977184,0.642473
68300,1,0.977690,0.642553
68310,1,0.977971,0.642633
68320,1,0.978247,0.642713
68330,1,0.998348,0.703746
68340,1,0.998387,0.703774
68350,1,0.978317,0.642729
68360,1,0.978589,0.642809
68370,1,0.978886,0.642890
68380,1,0.979110,0.642954
68390,1,0.998389,0.703823
68400,1,0.998427,0.703850
68410,1,0.979241,0.642994
68420,1,0.979497,0.643074
68430,1,0.998401,0.703870
68440,1,0.998439,0.703897
68450,1,0.979790,0.643162
68460,1,0.980037,0.643242
68470,1,0.998419,0.703919
68480,1,0.980321,0.643330
68490,1,0.998435,0.703946
68500,1,0.980535,0.643402
68510,1,0.018106,0.016019
68520,1,0.980996,0.643554
68530,1,0.981180,0.643617
68540,1,0.998379,0.703968
68550,1,0.998416,0.703995
68560,1,0.998453,0.704022
68570,1,0.981492,0.643713
68580,1,0.981647,0.643769
68590,1,0.981542,0.643849
68600,1,0.998416,0.704054
68610,1,0.998452,0.704081
68620,1,0.998488,0.704108
68630,1,0.998524,0.704135
68640,1,0.009355,0.104368
68650,1,0.981976,0.643968
68660,1,0.982230,0.644039
68670,1,0.981982,0.644063
68680,1,0.998492,0.704179
68690,1,0.998527,0.704206
68700,1,0.982150,0.644166
68710,1,0.998551,0.704236
68720,1,0.982319,0.644246
68730,1,0.998541,0.704252
68740,1,0.998576,0.704279
68750,1,0.982488,0.644301
68760,1,0.982722,0.644380
68770,1,0.998577,0.704309
68780,1,0.998604,0.704333
68790,1,0.982920,0.644452
68800,1,0.983123,0.644523
68810,1,0.983308,0.644594
68820,1,0.983522,0.644665
68830,1,0.983740,0.644744
68840,1,0.998535,0.704354
68850,1,0.998568,0.704381
68860,1,0.998602,0.704408
68870,1,0.983976,0.644839
68880,1,0.998629,0.704440
68890,1,0.984124,0.644902
68900,1,0.984319,0.644981
68910,1,0.998627,0.704473
68920,1,0.984321,0.645020
68930,1,0.984464,0.645083
68940,1,0.998645,0.704513
68950,1,0.984691,0.645178
68960,1,0.984890,0.645256
68970,1,0.998609,0.704521
68980,1,0.960475,0.704547
68990,1,0.985015,0.645303
69000,1,0.998663,0.704579
69010,1,0.985212,0.645390
69020,1,0.984941,0.645460
69030,1,0.985316,0.645538
69040,1,0.985224,0.645609
69050,1,0.998578,0.704603
69060,1,0.998610,0.704630
69070,1,0.998642,0.704656
69080,1,0.998674,0.704683
69090,1,0.998705,0.704710
69100,1,0.998735,0.704735
69110,1,0.998734,0.704746
69120,1,0.985460,0.645718
69130,1,0.009580,0.010052
69140,1,0.009364,0.009966
69150,1,0.985736,0.645929
69160,1,0.985972,0.646007
69170,1,0.998695,0.704789
69180,1,0.998725,0.704815
69190,1,0.998756,0.704842
69200,1,0.986196,0.646092
69210,1,0.986400,0.646162
69220,1,0.986582,0.646232
69230,1,0.998734,0.704863
69240,1,0.998764,0.704889
